taxon_id	organism_count
NCBITaxon:3075600	1
NCBITaxon:3075602	1
NCBITaxon:3075603	1
NCBITaxon:3075604	1
NCBITaxon:3075605	1
NCBITaxon:3075607	1
NCBITaxon:3075608	1
NCBITaxon:3075609	1
NCBITaxon:3075611	1
NCBITaxon:3075612	1
NCBITaxon:3075618	2
NCBITaxon:3075620	2
NCBITaxon:307580	7
NCBITaxon:3075823	1
NCBITaxon:3075834	1
NCBITaxon:3075838	1
NCBITaxon:3075992	4
NCBITaxon:3075993	1
NCBITaxon:3075994	1
NCBITaxon:3076079	1
NCBITaxon:3076114	1
NCBITaxon:3076224	1
NCBITaxon:307627	1
NCBITaxon:307628	1
NCBITaxon:3076378	1
NCBITaxon:307643	5
NCBITaxon:3076534	1
NCBITaxon:3076557	1
NCBITaxon:3076558	1
NCBITaxon:3077127	1
NCBITaxon:3077233	1
NCBITaxon:3077234	1
NCBITaxon:3077235	1
NCBITaxon:3077331	1
NCBITaxon:307758	2
NCBITaxon:3077782	1
NCBITaxon:3077915	1
NCBITaxon:3077916	1
NCBITaxon:3077917	1
NCBITaxon:3077918	1
NCBITaxon:3077919	1
NCBITaxon:3077920	1
NCBITaxon:3077921	1
NCBITaxon:3077922	1
NCBITaxon:3077923	1
NCBITaxon:3077924	1
NCBITaxon:3077925	1
NCBITaxon:3077926	1
NCBITaxon:3077928	1
NCBITaxon:3077929	1
NCBITaxon:3077930	1
NCBITaxon:3077933	1
NCBITaxon:3077936	1
NCBITaxon:3077937	1
NCBITaxon:3077941	1
NCBITaxon:3077944	1
NCBITaxon:3077946	1
NCBITaxon:3077948	1
NCBITaxon:3077949	1
NCBITaxon:3077951	1
NCBITaxon:3077953	1
NCBITaxon:3077954	1
NCBITaxon:3077956	1
NCBITaxon:3077957	1
NCBITaxon:3078042	1
NCBITaxon:3078083	1
NCBITaxon:3078565	1
NCBITaxon:3078812	12
NCBITaxon:3078876	1
NCBITaxon:3078878	1
NCBITaxon:3078879	1
NCBITaxon:3078881	1
NCBITaxon:3079009	1
NCBITaxon:3079010	1
NCBITaxon:3079305	2
NCBITaxon:3079312	1
NCBITaxon:3079314	1
NCBITaxon:307937	2
NCBITaxon:3079769	1
NCBITaxon:3079856	1
NCBITaxon:3079858	2
NCBITaxon:3079930	1
NCBITaxon:3079935	1
NCBITaxon:3080016	1
NCBITaxon:3080018	2
NCBITaxon:3080055	2
NCBITaxon:3080276	1
NCBITaxon:3080329	1
NCBITaxon:3080537	1
NCBITaxon:3080540	1
NCBITaxon:3080660	1
NCBITaxon:3080683	1
NCBITaxon:3080827	1
NCBITaxon:3080828	1
NCBITaxon:3080963	1
NCBITaxon:3080964	1
NCBITaxon:308111	5
NCBITaxon:308113	2
NCBITaxon:3081130	1
NCBITaxon:3081148	1
NCBITaxon:308116	1
NCBITaxon:308117	1
NCBITaxon:3081200	1
NCBITaxon:3081201	1
NCBITaxon:3081440	1
NCBITaxon:3081441	1
NCBITaxon:3081444	1
NCBITaxon:308163	3
NCBITaxon:3081749	1
NCBITaxon:3081751	1
NCBITaxon:3082206	2
NCBITaxon:3082388	1
NCBITaxon:3082520	1
NCBITaxon:3082862	1
NCBITaxon:3082863	1
NCBITaxon:3082953	1
NCBITaxon:3082954	1
NCBITaxon:3083063	1
NCBITaxon:3083254	1
NCBITaxon:308354	22
NCBITaxon:3084920	1
NCBITaxon:3085167	1
NCBITaxon:3085177	1
NCBITaxon:308745	2
NCBITaxon:308752	1
NCBITaxon:3088378	1
NCBITaxon:308853	2
NCBITaxon:3088673	1
NCBITaxon:3088717	1
NCBITaxon:308892	5
NCBITaxon:308923	1
NCBITaxon:308924	1
NCBITaxon:308994	1
NCBITaxon:3090663	1
NCBITaxon:3090668	1
NCBITaxon:309120	4
NCBITaxon:3092156	1
NCBITaxon:3092550	1
NCBITaxon:3092662	1
NCBITaxon:3092664	1
NCBITaxon:309358	2
NCBITaxon:3093657	1
NCBITaxon:3093658	1
NCBITaxon:3093659	1
NCBITaxon:3093670	1
NCBITaxon:3095028	1
NCBITaxon:3095075	1
NCBITaxon:3095076	1
NCBITaxon:3095078	1
NCBITaxon:3095079	1
NCBITaxon:3095082	1
NCBITaxon:3095367	1
NCBITaxon:3095368	1
NCBITaxon:3095429	1
NCBITaxon:3095430	1
NCBITaxon:3095431	1
NCBITaxon:3097367	1
NCBITaxon:309737	1
NCBITaxon:309746	1
NCBITaxon:3097554	1
NCBITaxon:309788	3
NCBITaxon:3097961	1
NCBITaxon:309797	2
NCBITaxon:309799	3
NCBITaxon:309800	2
NCBITaxon:309801	1
NCBITaxon:309803	1
NCBITaxon:309805	2
NCBITaxon:309806	2
NCBITaxon:309807	2
NCBITaxon:3098075	1
NCBITaxon:3098076	1
NCBITaxon:3098077	1
NCBITaxon:3098138	1
NCBITaxon:3098149	1
NCBITaxon:3098223	1
NCBITaxon:3098602	1
NCBITaxon:3098603	1
NCBITaxon:3098619	1
NCBITaxon:3098620	1
NCBITaxon:309868	1
NCBITaxon:309883	2
NCBITaxon:309884	2
NCBITaxon:309885	6
NCBITaxon:309886	5
NCBITaxon:309887	5
NCBITaxon:309888	5
NCBITaxon:309889	4
NCBITaxon:309890	2
NCBITaxon:309891	6
NCBITaxon:3098914	1
NCBITaxon:3098930	1
NCBITaxon:31	1
NCBITaxon:3100113	1
NCBITaxon:3100228	3
NCBITaxon:3100283	1
NCBITaxon:310037	1
NCBITaxon:310047	2
NCBITaxon:310071	1
NCBITaxon:3101447	4
NCBITaxon:3101750	1
NCBITaxon:3101751	1
NCBITaxon:310283	3
NCBITaxon:310288	1
NCBITaxon:310297	38
NCBITaxon:310298	29
NCBITaxon:310300	24
NCBITaxon:3103134	1
NCBITaxon:3103137	1
NCBITaxon:3103142	1
NCBITaxon:3103145	1
NCBITaxon:310353	4
NCBITaxon:310354	4
NCBITaxon:310355	4
NCBITaxon:3103948	1
NCBITaxon:3103958	1
NCBITaxon:310400	5
NCBITaxon:3104292	1
NCBITaxon:310453	14
NCBITaxon:310468	1
NCBITaxon:310514	7
NCBITaxon:310575	6
NCBITaxon:310581	1
NCBITaxon:3106030	1
NCBITaxon:3106031	1
NCBITaxon:3106033	1
NCBITaxon:3106034	1
NCBITaxon:3106036	1
NCBITaxon:310608	1
NCBITaxon:3106827	2
NCBITaxon:3107146	4
NCBITaxon:310721	1
NCBITaxon:3107663	8
NCBITaxon:310767	2
NCBITaxon:310769	5
NCBITaxon:310779	4
NCBITaxon:310780	5
NCBITaxon:310781	4
NCBITaxon:310782	4
NCBITaxon:310783	5
NCBITaxon:3108168	1
NCBITaxon:3108223	1
NCBITaxon:3108399	1
NCBITaxon:3108450	1
NCBITaxon:3108486	1
NCBITaxon:3108497	1
NCBITaxon:3108498	1
NCBITaxon:3108499	1
NCBITaxon:3108500	1
NCBITaxon:3108533	1
NCBITaxon:3108534	1
NCBITaxon:3108543	1
NCBITaxon:3108754	1
NCBITaxon:3109030	1
NCBITaxon:310910	26
NCBITaxon:3109564	1
NCBITaxon:3109565	1
NCBITaxon:3109584	1
NCBITaxon:3109744	1
NCBITaxon:3110173	1
NCBITaxon:3110225	1
NCBITaxon:3110228	1
NCBITaxon:3110229	1
NCBITaxon:3110235	1
NCBITaxon:3110268	1
NCBITaxon:3110288	1
NCBITaxon:3110330	1
NCBITaxon:3110430	1
NCBITaxon:3110435	1
NCBITaxon:3110539	1
NCBITaxon:3110766	1
NCBITaxon:3110772	1
NCBITaxon:311114	2
NCBITaxon:3111310	1
NCBITaxon:3111414	1
NCBITaxon:3111453	1
NCBITaxon:3111456	1
NCBITaxon:3111522	1
NCBITaxon:3111523	1
NCBITaxon:3111773	1
NCBITaxon:3111775	1
NCBITaxon:3111776	1
NCBITaxon:3111777	1
NCBITaxon:311180	9
NCBITaxon:311181	1
NCBITaxon:311182	4
NCBITaxon:3111861	1
NCBITaxon:311194	4
NCBITaxon:311204	1
NCBITaxon:311208	2
NCBITaxon:3112164	1
NCBITaxon:3112251	1
NCBITaxon:311230	5
NCBITaxon:311231	6
NCBITaxon:311234	4
NCBITaxon:311235	4
NCBITaxon:311239	5
NCBITaxon:311241	1
NCBITaxon:3112552	1
NCBITaxon:3112843	1
NCBITaxon:311333	4
NCBITaxon:311334	4
NCBITaxon:3113724	1
NCBITaxon:311385	2
NCBITaxon:311387	1
NCBITaxon:3113904	1
NCBITaxon:3113905	1
NCBITaxon:3113906	1
NCBITaxon:3113984	1
NCBITaxon:311410	7
NCBITaxon:3114367	1
NCBITaxon:3114371	1
NCBITaxon:3114390	1
NCBITaxon:3114394	1
NCBITaxon:311458	1
NCBITaxon:311460	3
NCBITaxon:3114758	1
NCBITaxon:3114879	1
NCBITaxon:311491	1
NCBITaxon:311494	1
NCBITaxon:3115209	1
NCBITaxon:3115221	1
NCBITaxon:3115222	1
NCBITaxon:3115291	1
NCBITaxon:3115292	1
NCBITaxon:3115293	1
NCBITaxon:3115294	1
NCBITaxon:3115295	1
NCBITaxon:3115296	1
NCBITaxon:3115297	1
NCBITaxon:3115352	1
NCBITaxon:3115591	1
NCBITaxon:3115614	1
NCBITaxon:3115615	1
NCBITaxon:3115616	1
NCBITaxon:3115617	1
NCBITaxon:3115646	1
NCBITaxon:3115649	1
NCBITaxon:3115651	1
NCBITaxon:3115820	1
NCBITaxon:3115822	1
NCBITaxon:3115852	1
NCBITaxon:3115853	1
NCBITaxon:3115855	1
NCBITaxon:3116574	1
NCBITaxon:3116575	1
NCBITaxon:3116651	1
NCBITaxon:3116777	1
NCBITaxon:3117012	1
NCBITaxon:3117459	1
NCBITaxon:3117552	1
NCBITaxon:3117728	1
NCBITaxon:3117730	1
NCBITaxon:3117733	1
NCBITaxon:3117745	1
NCBITaxon:3117746	1
NCBITaxon:3117747	1
NCBITaxon:311789	2
NCBITaxon:3118054	1
NCBITaxon:3118105	1
NCBITaxon:3118145	1
NCBITaxon:3118332	1
NCBITaxon:3118333	1
NCBITaxon:3118588	1
NCBITaxon:3118750	1
NCBITaxon:3119006	1
NCBITaxon:3119007	1
NCBITaxon:3119057	1
NCBITaxon:3119164	1
NCBITaxon:3119530	1
NCBITaxon:3119538	1
NCBITaxon:3119819	1
NCBITaxon:3119828	1
NCBITaxon:3119832	3
NCBITaxon:3119917	1
NCBITaxon:312017	2
NCBITaxon:312026	4
NCBITaxon:3120506	1
NCBITaxon:3120507	1
NCBITaxon:3120522	4
NCBITaxon:312089	5
NCBITaxon:3121275	1
NCBITaxon:312153	1
NCBITaxon:3121537	1
NCBITaxon:3121582	1
NCBITaxon:3121606	14
NCBITaxon:3121635	1
NCBITaxon:3121636	1
NCBITaxon:3121637	1
NCBITaxon:312168	5
NCBITaxon:312175	2
NCBITaxon:3122049	1
NCBITaxon:3122050	1
NCBITaxon:3122051	1
NCBITaxon:312226	1
NCBITaxon:312227	3
NCBITaxon:312228	1
NCBITaxon:3122420	1
NCBITaxon:312253	3
NCBITaxon:312277	2
NCBITaxon:312279	3
NCBITaxon:312285	4
NCBITaxon:312286	4
NCBITaxon:3123038	1
NCBITaxon:3123040	1
NCBITaxon:312306	10
NCBITaxon:312309	1
NCBITaxon:3123317	1
NCBITaxon:3123374	1
NCBITaxon:312341	1
NCBITaxon:312343	1
NCBITaxon:312471	1
NCBITaxon:312539	7
NCBITaxon:312540	3
NCBITaxon:3126038	1
NCBITaxon:3126357	1
NCBITaxon:3126503	1
NCBITaxon:3126504	1
NCBITaxon:3126508	1
NCBITaxon:3126690	1
NCBITaxon:31271	4
NCBITaxon:3127102	1
NCBITaxon:3127106	1
NCBITaxon:3127110	1
NCBITaxon:3127115	1
NCBITaxon:3127122	1
NCBITaxon:3127138	1
NCBITaxon:3127148	1
NCBITaxon:3127159	1
NCBITaxon:3127164	1
NCBITaxon:3127172	1
NCBITaxon:312720	5
NCBITaxon:31274	1
NCBITaxon:3127457	1
NCBITaxon:3127512	1
NCBITaxon:31276	1
NCBITaxon:3127665	1
NCBITaxon:3127667	1
NCBITaxon:3127701	1
NCBITaxon:3127706	1
NCBITaxon:31286	1
NCBITaxon:3128903	1
NCBITaxon:3128904	1
NCBITaxon:3128980	1
NCBITaxon:3128981	1
NCBITaxon:3129231	1
NCBITaxon:3129232	1
NCBITaxon:3129233	1
NCBITaxon:3129297	1
NCBITaxon:313007	4
NCBITaxon:3131913	1
NCBITaxon:3131933	1
NCBITaxon:3131934	1
NCBITaxon:3131935	1
NCBITaxon:3131936	1
NCBITaxon:3131937	1
NCBITaxon:3131938	1
NCBITaxon:3131939	1
NCBITaxon:3131993	1
NCBITaxon:3131996	1
NCBITaxon:3131999	1
NCBITaxon:3132096	1
NCBITaxon:31324	1
NCBITaxon:3132747	1
NCBITaxon:3133146	1
NCBITaxon:3133147	1
NCBITaxon:3133148	1
NCBITaxon:3133152	1
NCBITaxon:3133153	1
NCBITaxon:3133154	1
NCBITaxon:3133155	1
NCBITaxon:3133156	1
NCBITaxon:3133157	1
NCBITaxon:3133158	1
NCBITaxon:3133159	1
NCBITaxon:3133161	1
NCBITaxon:3133162	1
NCBITaxon:3133163	1
NCBITaxon:3133164	1
NCBITaxon:3133165	1
NCBITaxon:3133166	1
NCBITaxon:3133167	1
NCBITaxon:3133170	1
NCBITaxon:3133171	1
NCBITaxon:3133172	1
NCBITaxon:3133173	1
NCBITaxon:3133174	1
NCBITaxon:3133175	1
NCBITaxon:3133177	1
NCBITaxon:3133178	1
NCBITaxon:3133267	1
NCBITaxon:3133399	1
NCBITaxon:3133422	1
NCBITaxon:3133425	1
NCBITaxon:3133430	1
NCBITaxon:3133431	1
NCBITaxon:3133435	1
NCBITaxon:3133436	1
NCBITaxon:3133439	1
NCBITaxon:3133440	1
NCBITaxon:3133441	1
NCBITaxon:3133495	1
NCBITaxon:3133499	1
NCBITaxon:313367	5
NCBITaxon:313368	4
NCBITaxon:313369	5
NCBITaxon:313370	1
NCBITaxon:313382	1
NCBITaxon:3133966	1
NCBITaxon:3133970	1
NCBITaxon:3133971	1
NCBITaxon:3133972	1
NCBITaxon:3133977	1
NCBITaxon:3134029	1
NCBITaxon:3134048	1
NCBITaxon:3134111	1
NCBITaxon:3134136	1
NCBITaxon:313439	3
NCBITaxon:3134906	1
NCBITaxon:3135280	1
NCBITaxon:31354	1
NCBITaxon:313590	1
NCBITaxon:3135945	1
NCBITaxon:3136254	1
NCBITaxon:3136255	1
NCBITaxon:3136256	1
NCBITaxon:3136257	1
NCBITaxon:3136559	1
NCBITaxon:3136601	1
NCBITaxon:3136602	3
NCBITaxon:3136731	1
NCBITaxon:3136736	1
NCBITaxon:3136737	1
NCBITaxon:3136738	1
NCBITaxon:3136739	1
NCBITaxon:3137122	1
NCBITaxon:3137368	1
NCBITaxon:3137369	1
NCBITaxon:3137370	1
NCBITaxon:3137470	1
NCBITaxon:3137852	1
NCBITaxon:3137857	1
NCBITaxon:3137860	1
NCBITaxon:3138075	1
NCBITaxon:3138077	1
NCBITaxon:3138240	1
NCBITaxon:3138810	1
NCBITaxon:3138811	1
NCBITaxon:3138934	1
NCBITaxon:3138935	1
NCBITaxon:3139139	1
NCBITaxon:3139140	1
NCBITaxon:3139141	1
NCBITaxon:3139143	1
NCBITaxon:3139144	1
NCBITaxon:3139309	1
NCBITaxon:3139310	1
NCBITaxon:3139311	1
NCBITaxon:3139312	1
NCBITaxon:3139313	1
NCBITaxon:3139314	1
NCBITaxon:3139315	1
NCBITaxon:3139316	1
NCBITaxon:3139317	1
NCBITaxon:3139318	1
NCBITaxon:3139319	1
NCBITaxon:3139320	1
NCBITaxon:3139321	1
NCBITaxon:3139322	1
NCBITaxon:3139323	1
NCBITaxon:3139324	1
NCBITaxon:3139326	1
NCBITaxon:3139327	1
NCBITaxon:3139328	1
NCBITaxon:3139329	1
NCBITaxon:3139330	1
NCBITaxon:3139331	1
NCBITaxon:3139332	1
NCBITaxon:3139333	1
NCBITaxon:3139334	1
NCBITaxon:3139335	1
NCBITaxon:3139336	1
NCBITaxon:3139337	1
NCBITaxon:3139408	1
NCBITaxon:3139421	1
NCBITaxon:313985	3
NCBITaxon:3139917	1
NCBITaxon:314023	2
NCBITaxon:3140241	1
NCBITaxon:3140248	1
NCBITaxon:3140254	1
NCBITaxon:314027	1
NCBITaxon:314031	1
NCBITaxon:314037	1
NCBITaxon:314038	1
NCBITaxon:314040	1
NCBITaxon:314043	1
NCBITaxon:3140787	1
NCBITaxon:3140788	1
NCBITaxon:314092	3
NCBITaxon:314119	1
NCBITaxon:314127	1
NCBITaxon:3141448	1
NCBITaxon:3141764	1
NCBITaxon:3141789	1
NCBITaxon:314200	3
NCBITaxon:314202	3
NCBITaxon:314229	2
NCBITaxon:314235	2
NCBITaxon:314236	2
NCBITaxon:314237	2
NCBITaxon:314238	4
NCBITaxon:3142537	1
NCBITaxon:314254	1
NCBITaxon:314255	4
NCBITaxon:314258	1
NCBITaxon:314261	1
NCBITaxon:314263	2
NCBITaxon:314270	1
NCBITaxon:314275	13
NCBITaxon:314281	1
NCBITaxon:314287	1
NCBITaxon:314289	1
NCBITaxon:3142938	1
NCBITaxon:3142973	1
NCBITaxon:314315	1
NCBITaxon:314342	1
NCBITaxon:314343	4
NCBITaxon:3143436	1
NCBITaxon:314344	2
NCBITaxon:3143496	1
NCBITaxon:3143534	1
NCBITaxon:3143536	1
NCBITaxon:3143552	1
NCBITaxon:3144104	1
NCBITaxon:3144168	1
NCBITaxon:3144416	1
NCBITaxon:3144663	1
NCBITaxon:3144664	1
NCBITaxon:3144668	1
NCBITaxon:3144874	1
NCBITaxon:3145232	1
NCBITaxon:3145238	1
NCBITaxon:3145239	1
NCBITaxon:314552	1
NCBITaxon:314554	1
NCBITaxon:314565	1
NCBITaxon:314607	1
NCBITaxon:314722	7
NCBITaxon:3149041	1
NCBITaxon:3149042	1
NCBITaxon:3149043	1
NCBITaxon:3149053	1
NCBITaxon:3149179	1
NCBITaxon:3149227	1
NCBITaxon:3151122	1
NCBITaxon:3151123	1
NCBITaxon:3151487	1
NCBITaxon:3151832	1
NCBITaxon:315203	1
NCBITaxon:3152295	1
NCBITaxon:3152360	1
NCBITaxon:315277	1
NCBITaxon:3153252	1
NCBITaxon:3153578	1
NCBITaxon:3153579	1
NCBITaxon:315358	3
NCBITaxon:3153752	1
NCBITaxon:3153754	1
NCBITaxon:3153927	1
NCBITaxon:3153928	1
NCBITaxon:315405	361
NCBITaxon:315421	1
NCBITaxon:315423	3
NCBITaxon:3154512	1
NCBITaxon:315456	1
NCBITaxon:315478	3
NCBITaxon:3155929	1
NCBITaxon:3156152	1
NCBITaxon:3156397	1
NCBITaxon:3156398	1
NCBITaxon:3156488	1
NCBITaxon:3156607	1
NCBITaxon:3156615	1
NCBITaxon:3156617	1
NCBITaxon:3156618	1
NCBITaxon:315730	1
NCBITaxon:315749	3
NCBITaxon:315750	10
NCBITaxon:3157707	1
NCBITaxon:3157708	1
NCBITaxon:3157709	1
NCBITaxon:3157917	1
NCBITaxon:3157996	1
NCBITaxon:3158555	2
NCBITaxon:3158557	1
NCBITaxon:3158558	1
NCBITaxon:3158560	1
NCBITaxon:3158561	1
NCBITaxon:3158562	1
NCBITaxon:3158571	1
NCBITaxon:3158572	1
NCBITaxon:315946	1
NCBITaxon:316	532
NCBITaxon:316068	2
NCBITaxon:3160839	1
NCBITaxon:3160841	1
NCBITaxon:3160842	1
NCBITaxon:3160864	1
NCBITaxon:3160968	1
NCBITaxon:3161138	31
NCBITaxon:3161188	1
NCBITaxon:3161189	1
NCBITaxon:3162458	1
NCBITaxon:3162488	1
NCBITaxon:3162531	1
NCBITaxon:316273	1
NCBITaxon:316274	1
NCBITaxon:316276	2
NCBITaxon:316277	7
NCBITaxon:316280	1
NCBITaxon:3163295	1
NCBITaxon:3163296	1
NCBITaxon:3163297	1
NCBITaxon:3163298	1
NCBITaxon:3163299	1
NCBITaxon:3163327	1
NCBITaxon:3163344	1
NCBITaxon:316335	6
NCBITaxon:316385	6
NCBITaxon:316407	2
NCBITaxon:316997	2
NCBITaxon:317	2912
NCBITaxon:3170016	1
NCBITaxon:317010	6
NCBITaxon:317013	32
NCBITaxon:317015	2
NCBITaxon:317019	5
NCBITaxon:317029	1
NCBITaxon:317048	1
NCBITaxon:317574	1
NCBITaxon:317575	1
NCBITaxon:317577	6
NCBITaxon:317619	2
NCBITaxon:317658	3
NCBITaxon:317659	1
NCBITaxon:317661	1
NCBITaxon:317664	6
NCBITaxon:317735	4
NCBITaxon:3177515	1
NCBITaxon:318	38
NCBITaxon:318193	1
NCBITaxon:318424	6
NCBITaxon:318425	4
NCBITaxon:318434	3
NCBITaxon:318456	24
NCBITaxon:318464	4
NCBITaxon:318465	1
NCBITaxon:318599	1
NCBITaxon:318678	1
NCBITaxon:318683	4
NCBITaxon:31870	2
NCBITaxon:318710	1
NCBITaxon:318751	2
NCBITaxon:318829	114
NCBITaxon:31899	24
NCBITaxon:319	34
NCBITaxon:319054	4
NCBITaxon:319061	1
NCBITaxon:319062	1
NCBITaxon:31910	3
NCBITaxon:319238	5
NCBITaxon:31932	9
NCBITaxon:31943	42
NCBITaxon:319475	1
NCBITaxon:31953	3
NCBITaxon:31954	3
NCBITaxon:31958	111
NCBITaxon:31959	11
NCBITaxon:31962	10
NCBITaxon:319626	1
NCBITaxon:319627	1
NCBITaxon:31963	7
NCBITaxon:319630	1
NCBITaxon:319631	2
NCBITaxon:319633	3
NCBITaxon:31964	2
NCBITaxon:319644	1
NCBITaxon:31965	3
NCBITaxon:319652	3
NCBITaxon:319653	15
NCBITaxon:31967	1
NCBITaxon:31969	13
NCBITaxon:319701	1
NCBITaxon:319705	101
NCBITaxon:319706	4
NCBITaxon:319707	6
NCBITaxon:319709	1
NCBITaxon:31971	7
NCBITaxon:31973	8
NCBITaxon:31977	3
NCBITaxon:31979	40
NCBITaxon:31989	154
NCBITaxon:31993	1
NCBITaxon:319939	21
NCBITaxon:319942	2
NCBITaxon:319947	5
NCBITaxon:31995	1
NCBITaxon:31996	3
NCBITaxon:319970	7
NCBITaxon:31998	48
NCBITaxon:32001	2
NCBITaxon:32002	143
NCBITaxon:320024	1
NCBITaxon:32003	9
NCBITaxon:32008	87
NCBITaxon:32009	3
NCBITaxon:32010	1
NCBITaxon:32011	15
NCBITaxon:32012	1
NCBITaxon:32013	144
NCBITaxon:320150	4
NCBITaxon:32016	2
NCBITaxon:32019	17
NCBITaxon:32020	8
NCBITaxon:32021	3
NCBITaxon:32022	190
NCBITaxon:32023	1
NCBITaxon:32024	1
NCBITaxon:32025	18
NCBITaxon:320324	12
NCBITaxon:320326	1
NCBITaxon:32033	21
NCBITaxon:32040	3
NCBITaxon:32042	3
NCBITaxon:32045	1
NCBITaxon:32046	23
NCBITaxon:32047	1
NCBITaxon:320483	2
NCBITaxon:32049	13
NCBITaxon:320500	1
NCBITaxon:320502	3
NCBITaxon:32051	1
NCBITaxon:32054	5
NCBITaxon:320583	1
NCBITaxon:32061	27
NCBITaxon:32062	6
NCBITaxon:32064	1
NCBITaxon:32066	3
NCBITaxon:320662	1
NCBITaxon:32067	9
NCBITaxon:320756	2
NCBITaxon:320778	6
NCBITaxon:320787	2
NCBITaxon:320799	3
NCBITaxon:320872	1
NCBITaxon:320909	4
NCBITaxon:320912	4
NCBITaxon:321	50
NCBITaxon:321146	1
NCBITaxon:321184	1
NCBITaxon:321259	1
NCBITaxon:321265	3
NCBITaxon:321266	3
NCBITaxon:321267	5
NCBITaxon:321268	1
NCBITaxon:321269	4
NCBITaxon:321314	1
NCBITaxon:321316	4
NCBITaxon:321317	3
NCBITaxon:321318	17
NCBITaxon:321325	5
NCBITaxon:321339	4
NCBITaxon:321661	5
NCBITaxon:321662	18
NCBITaxon:321763	4
NCBITaxon:321846	44
NCBITaxon:321852	1
NCBITaxon:321895	13
NCBITaxon:321956	1
NCBITaxon:321961	1
NCBITaxon:321982	4
NCBITaxon:321983	4
NCBITaxon:321984	4
NCBITaxon:321985	4
NCBITaxon:32199	2
NCBITaxon:322	10
NCBITaxon:322009	1
NCBITaxon:32205	1
NCBITaxon:32207	2
NCBITaxon:322095	8
NCBITaxon:322098	1
NCBITaxon:322159	1
NCBITaxon:322163	4
NCBITaxon:322416	1
NCBITaxon:322505	24
NCBITaxon:322508	4
NCBITaxon:322509	8
NCBITaxon:322596	5
NCBITaxon:322601	6
NCBITaxon:322602	5
NCBITaxon:322610	2
NCBITaxon:322710	1
NCBITaxon:3228750	1
NCBITaxon:3228789	1
NCBITaxon:3228790	1
NCBITaxon:3228926	1
NCBITaxon:3228928	1
NCBITaxon:3229225	1
NCBITaxon:3229854	1
NCBITaxon:3229863	1
NCBITaxon:323	10
NCBITaxon:3230026	1
NCBITaxon:3230298	1
NCBITaxon:3230299	1
NCBITaxon:3230414	1
NCBITaxon:3230415	1
NCBITaxon:3230416	1
NCBITaxon:3230736	1
NCBITaxon:3230739	1
NCBITaxon:3231269	1
NCBITaxon:3231367	1
NCBITaxon:3231482	1
NCBITaxon:3231483	1
NCBITaxon:3231492	1
NCBITaxon:3231602	1
NCBITaxon:3231893	1
NCBITaxon:3231907	1
NCBITaxon:3231926	1
NCBITaxon:3232308	1
NCBITaxon:323261	1
NCBITaxon:323273	3
NCBITaxon:323284	4
NCBITaxon:3233375	1
NCBITaxon:3234027	1
NCBITaxon:323412	3
NCBITaxon:3234132	1
NCBITaxon:323415	1
NCBITaxon:3234185	1
NCBITaxon:3234186	1
NCBITaxon:323423	4
NCBITaxon:323426	1
NCBITaxon:323450	2
NCBITaxon:3234852	1
NCBITaxon:3235173	1
NCBITaxon:323533	1
NCBITaxon:323540	2
NCBITaxon:323545	1
NCBITaxon:323548	1
NCBITaxon:323620	3
NCBITaxon:323621	4
NCBITaxon:323653	1
NCBITaxon:323654	2
NCBITaxon:323655	34
NCBITaxon:323656	23
NCBITaxon:3236666	1
NCBITaxon:3236804	1
NCBITaxon:3236844	1
NCBITaxon:3236919	1
NCBITaxon:3236936	1
NCBITaxon:3237104	1
NCBITaxon:3237105	1
NCBITaxon:3237239	1
NCBITaxon:323732	1
NCBITaxon:3237418	1
NCBITaxon:323761	5
NCBITaxon:3237697	1
NCBITaxon:3238301	1
NCBITaxon:3238302	1
NCBITaxon:323850	1
NCBITaxon:3238584	1
NCBITaxon:3238810	1
NCBITaxon:3238985	1
NCBITaxon:3238987	1
NCBITaxon:3238988	1
NCBITaxon:3239015	1
NCBITaxon:3239093	1
NCBITaxon:3239302	1
NCBITaxon:3239303	1
NCBITaxon:3239304	1
NCBITaxon:3239305	1
NCBITaxon:3239803	1
NCBITaxon:324058	8
NCBITaxon:324078	4
NCBITaxon:324079	3
NCBITaxon:3240790	1
NCBITaxon:3240933	1
NCBITaxon:3241599	1
NCBITaxon:3242192	1
NCBITaxon:3242193	1
NCBITaxon:3242195	1
NCBITaxon:3242415	1
NCBITaxon:3242416	1
NCBITaxon:3242486	1
NCBITaxon:3242487	1
NCBITaxon:3242688	1
NCBITaxon:3242689	1
NCBITaxon:3242694	1
NCBITaxon:3242702	1
NCBITaxon:3243721	1
NCBITaxon:324606	1
NCBITaxon:324617	4
NCBITaxon:324620	1
NCBITaxon:324679	4
NCBITaxon:324687	3
NCBITaxon:324739	1
NCBITaxon:324740	1
NCBITaxon:324741	1
NCBITaxon:324743	2
NCBITaxon:324744	1
NCBITaxon:324767	9
NCBITaxon:324768	11
NCBITaxon:324773	1
NCBITaxon:324831	2
NCBITaxon:324833	4
NCBITaxon:324851	6
NCBITaxon:324852	5
NCBITaxon:324854	6
NCBITaxon:324855	6
NCBITaxon:3248839	1
NCBITaxon:324952	4
NCBITaxon:325217	1
NCBITaxon:3252902	1
NCBITaxon:325366	1
NCBITaxon:325452	8
NCBITaxon:325473	2
NCBITaxon:325775	1
NCBITaxon:325776	30
NCBITaxon:325777	1
